id,name,state,category,latitude,longitude,price_range,rating,review_count,description,best_season,image_url
9971,Udaipur Science Centre,Tripura,attraction,23.524512,91.463211,budget,4.2,1567,"Modern science communication center offering interactive physics exhibits, a fun science gallery, outdoor science park, and thematic models.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Patna_Museum_-_General_View_%289221515542%29.jpg/960px-Patna_Museum_-_General_View_%289221515542%29.jpg
9972,Baramura Waterfall (Hawaibari),Tripura,attraction,23.845679,91.589123,budget,4.2,2730,"Cascading natural hill waterfall nestled in the forested folds of the Baramura hills, rushing over rocky ledges into a freshwater pool.",Jul-Oct,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ed/Dudhsagar_Waterfalls_Goa.jpg/960px-Dudhsagar_Waterfalls_Goa.jpg
9973,Chakmaghat Eco-Park Teliamura,Tripura,attraction,23.831235,91.634568,budget,4.9,8758,"Picturesque riverside recreational park developed along the Khowai River barrage, featuring lush lawns, flower gardens, and river viewpoints.",Oct-Mar,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg/960px-INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9974,Hathai Kotor (Baramura Eco-Park),Tripura,attraction,23.834568,91.567891,budget,3.9,365,"A protected evergreen sanctuary across the Baramura (Hathai Kotor) range, featuring wooden canopy walks, bamboo suspension footbridges, and wild forest bird habitats.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg/960px-INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9975,Jungle Mahal Khowai,Tripura,attraction,24.062346,91.604568,budget,4.2,2035,"Green forested amusement park on the outskirts of Khowai town, featuring walking tracks, shaded gazebos, and native trees.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg/960px-Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9976,Jampui Hills (Vanghmun & Betlingchhip),Tripura,attraction,23.956789,92.267891,budget,3.9,549,"Beyond the main Jampui ridge viewpoints, these quiet Mizo hamlets offer orchid-lined garden paths, traditional wooden stilt homes, and sweeping panoramas toward the Mizoram border.",Oct-Feb,https://upload.wikimedia.org/wikipedia/commons/c/c5/A_view_of_Jampui_Hills_in_the_East_from_the_plains_of_Kanchanpur.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled
9977,Jampui Hills Orange Valley & Waterfall,Tripura,attraction,23.945679,92.278912,budget,4.7,2428,Natural mountain cascade tumbling through terraced orange plantations and dense bamboo forest slopes near Hmunpui village.,Jul-Oct,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ed/Dudhsagar_Waterfalls_Goa.jpg/960px-Dudhsagar_Waterfalls_Goa.jpg
9978,Lions Children Park Dharmanagar,Tripura,attraction,24.378912,92.165432,budget,4.8,3498,"Pleasant municipal park maintained by the Lions Club, featuring landscaped green lawns, flower beds, and children recreational play facilities.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg/960px-INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9979,Rowa Wildlife Sanctuary,Tripura,attraction,24.321234,92.176543,budget,4.7,6090,"One of the smallest and densest protected wildlife patches in India (approx. 0.85 sq km), home to rare botanical herbs, wild primates, and canopy birds.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Deer%2C_Sepahijala_WLS.jpg/960px-Deer%2C_Sepahijala_WLS.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9980,Boxanagar Buddhist Stupa & Monastery,Tripura,attraction,23.612346,91.165432,budget,4.2,1617,"Extensive 6th-to-8th century brick Buddhist stupa and monastic complex discovered under dense forests near the international border, yielding bronze idols and terracotta sealings.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/Mahabodhitemple.jpg/960px-Mahabodhitemple.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9981,Clouded Leopard National Park (Sepahijala),Tripura,attraction,23.691235,91.312346,budget,4.7,2031,"Dedicated national park spanning 5.08 sq km within the Sepahijala Wildlife Sanctuary, specially established for the conservation and breeding of the elusive clouded leopard and spectacled monkey (Phayre's langur).",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Deer%2C_Sepahijala_WLS.jpg/960px-Deer%2C_Sepahijala_WLS.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9982,Kasba Kali Bari (Kamalasagar Lake),Tripura,attraction,23.689123,91.178912,budget,4.6,3418,"15th-century terracotta-roofed shrine dedicated to Goddess Kali, situated atop a hillock directly overlooking the Indo-Bangladesh international border fence and the historic Kamalasagar Lake.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/Melaghar_Municipal_Council.jpg/960px-Melaghar_Municipal_Council.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9983,Neermahal (Water Palace),Tripura,attraction,23.498877,91.332356,mid,4.5,6157,"Spectacular royal summer palace constructed in 1930 by Maharaja Bir Bikram Kishore Manikya in the middle of Rudrasagar Lake, showcasing a picturesque synthesis of Hindu and Mughal architectural styles.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg/960px-Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9984,Rudrasagar Ramsar Wetland Lake,Tripura,attraction,23.501234,91.328912,budget,4.6,5143,"Designated Wetland of International Importance (Ramsar site) fed by three perennial streams, cradling the royal Neermahal palace in its center.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/Neermahal191.jpg/960px-Neermahal191.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9985,Bharat-Bangladesh Maitri Udyan (Chottakhola),Tripura,attraction,23.234123,91.389123,budget,4.4,570,Historic 20-hectare memorial park located at Chottakhola where the Mukti Bahini freedom fighters set up base camps during the 1971 Bangladesh Liberation War.,Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg/960px-INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9986,Indo-Bangla Maitri Setu (Feni River Bridge),Tripura,attraction,23.003457,91.734568,budget,4.5,2379,1.9 km modern international bridge built across the Feni River connecting Sabroom in South Tripura directly with Ramgarh in Bangladesh.,Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/DinggiNaiaka.jpg/960px-DinggiNaiaka.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9987,Kalapania Nature Park,Tripura,attraction,23.112346,91.645679,budget,4.8,5998,"A lesser-known eco-forest park nestled along gentle lakeside slopes, ideal for quiet countryside strolls and viewing endemic wetland flora.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg/960px-INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9988,Mahamuni Buddhist Temple (Manu Bankul),Tripura,attraction,23.056789,91.689123,budget,4.4,1640,"Historic Buddhist monastery founded in the 19th century by the Mog tribal leader Mathu Mog, enshrining a sacred gold-plated metallic Buddha idol brought from Burma.",Oct-Mar,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/Tawang_Monastery_Arunachal_Pradesh.jpg/960px-Tawang_Monastery_Arunachal_Pradesh.jpg
9989,Pilak Archaeological Site,Tripura,attraction,23.197822,91.564311,budget,3.9,912,"A serene, open-air historical sanctuary of the 8th–12th centuries CE, featuring terracotta plaques, monolithic stone carvings of Avalokiteshvara, and Buddhist-Hindu composite brick ruins.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/Buddha_Smriti_Park.jpg/960px-Buddha_Smriti_Park.jpg
9990,Rajbari Palace South Tripura,Tripura,attraction,23.212346,91.43211,mid,4.9,4455,"Historic fortified palace site constructed by the Manikya rulers in Rajnagar, featuring ancient brick ramparts and moat trenches.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg/960px-Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9991,Trishna Wildlife Sanctuary,Tripura,attraction,23.265432,91.412346,budget,4.2,2286,"Dense tropical virgin forest tracts harboring vital populations of the Indian Gaur (bison), hollow bamboo clusters, and secluded waterholes.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/Indian_Bison_Gobo.jpg/960px-Indian_Bison_Gobo.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9992,Shilchhara Buddha Waterfall (Pecharthal),Tripura,attraction,24.182346,92.112346,budget,4.6,5925,"A quiet village hermitage housing a traditional pagoda, golden Buddha sculptures, and peaceful walking courtyards flanked by rural hamlets.",Jul-Oct,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/Jog_Falls_Karnataka.jpg/960px-Jog_Falls_Karnataka.jpg
9993,Udayan Buddha Bihar (Dhanichhara),Tripura,attraction,24.289123,92.034568,budget,4.5,1557,"Serene Buddhist vihara in the peaceful foothills of Unakoti, featuring traditional pagoda-roofed prayer halls and meditation grounds.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/Tawang_Monastery_Arunachal_Pradesh.jpg/960px-Tawang_Monastery_Arunachal_Pradesh.jpg
9994,Unakoti Eco Park,Tripura,attraction,24.312346,92.056789,budget,4.4,2326,"Eco-park established by the Forest Department adjacent to the historic Unakoti archaeological rock relief site, preserving local subtropical trees and orchids.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg/960px-INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9995,Alpona Gram (Likhon Folk Art Village),Tripura,attraction,23.878912,91.312346,budget,4.8,4887,Enchanting traditional village where mud walls and courtyards of every rural home are exquisitely hand-painted with intricate white rice-paste folk murals (alpona).,Oct-Feb,https://upload.wikimedia.org/wikipedia/commons/c/c5/A_view_of_Jampui_Hills_in_the_East_from_the_plains_of_Kanchanpur.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled
9996,Dimsagar Lake Park,Tripura,attraction,23.81565,91.27585,budget,4.9,3590,"Dimsagar Lake Park is a renowned recreation landmark situated in Agartala, West Tripura district of Tripura. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/Gomti_at_Lucknow.jpg/960px-Gomti_at_Lucknow.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9997,Fourteen Gods' and Goddesses' Temple,Tripura,attraction,23.841462,91.345203,budget,4.3,3052,"Fourteen Gods' and Goddesses' Temple is a renowned religious landmark situated in Agartala, West Tripura district of Tripura. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/Laxminarayan_Temple_in_New_Delhi_03-2016.jpg/960px-Laxminarayan_Temple_in_New_Delhi_03-2016.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9998,Heritage Park,Tripura,attraction,23.856538,91.284922,budget,4.9,2196,"Heritage Park is a renowned recreation landmark situated in Agartala, West Tripura district of Tripura. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg/960px-INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
9999,ISKCON Agartala,Tripura,attraction,23.83055,91.28015,budget,4.9,4038,"ISKCON Agartala is a renowned religious landmark situated in Agartala, West Tripura district of Tripura. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Khowai_River.jpg/960px-Khowai_River.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10000,Jagannath Bari,Tripura,attraction,23.836312,91.280516,budget,4.8,9114,"Jagannath Bari is a renowned religious landmark situated in Agartala, West Tripura district of Tripura. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Khowai_River.jpg/960px-Khowai_River.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10001,Khumulwng Eco Park,Tripura,attraction,23.789123,91.412346,budget,4.3,1779,"Sprawling beautifully landscaped park in the headquarters of the Tripura Tribal Areas Autonomous District Council (TTAADC), featuring a large central lake, musical fountain, and tribal cultural amphitheater.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg/960px-INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10002,Malancha Niwas (Tagore Heritage Villa),Tripura,attraction,23.856789,91.289123,budget,4.5,2140,Historical stone bungalow adjacent to Kunjaban Palace where Nobel laureate Rabindranath Tagore stayed during his visit to Tripura in 1919 as the guest of Maharaja Birendra Kishore Manikya.,Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg/960px-Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10003,Mekhlipara Tea Garden Viewpoint,Tripura,attraction,23.882346,91.382346,budget,4.9,6969,"Sprawling historical tea estate established in the early 20th century, draped over rolling emerald hillocks (tillas) with fragrant tea processing facilities.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg/960px-INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10004,Nehru Park Agartala,Tripura,attraction,23.837891,91.282341,budget,4.2,2052,"Centrally located manicured urban park adorned with colorful seasonal flowerbeds, statues, a water fountain, and shady walkways.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg/960px-INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10005,Oxygen Park Agartala,Tripura,attraction,23.891234,91.301235,budget,4.0,1248,"Lush 30-hectare urban natural forest park at Salbagan developed by the Forest Department, offering walking trails, medicinal plant groves, and nature interpretation huts.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg/960px-INDIA_AND_BANGLADESH_MAITREE_UDDAN.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10006,Rabindra Kanan,Tripura,attraction,23.8172,91.2867,budget,4.5,6907,"Rabindra Kanan is a renowned recreation landmark situated in Agartala, West Tripura district of Tripura. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Khowai_River.jpg/960px-Khowai_River.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10007,State's Highest National Flag,Tripura,attraction,23.80855,91.27615,budget,4.1,1110,"State's Highest National Flag is a renowned recreation landmark situated in Agartala, West Tripura district of Tripura. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://upload.wikimedia.org/wikipedia/commons/c/c5/A_view_of_Jampui_Hills_in_the_East_from_the_plains_of_Kanchanpur.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled
10008,Sukanta Academy Planetarium & Science Centre,Tripura,attraction,23.841234,91.278912,budget,4.5,8510,"Prominent science communication complex in Agartala featuring a digital planetarium dome, interactive physics galleries, and space science displays.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/Bihar_Museum_Bailey_Road_02.jpg/960px-Bihar_Museum_Bailey_Road_02.jpg
10009,Tripura State Museum,Tripura,attraction,23.834463,91.282672,mid,4.9,6696,"Tripura State Museum is a renowned cultural landmark situated in Agartala, West Tripura district of Tripura. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/Bihar_Museum_Bailey_Road_02.jpg/960px-Bihar_Museum_Bailey_Road_02.jpg
10010,Ujjayanta Palace Museum,Tripura,attraction,23.84125,91.30505,mid,4.8,5187,"Ujjayanta Palace Museum is a renowned cultural landmark situated in Agartala, West Tripura district of Tripura. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg/960px-Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10011,Dumboor Lake & Narkel Kunja,Tripura,attraction,23.516667,91.8,budget,4.4,3042,"Shaped like the small drum (Dambur) of Lord Shiva, an expansive 41-square-kilometer natural freshwater reservoir surrounded by rolling green hills, dotted with 48 emerald islets and the eco-island resort of Narkel Kunja (Coconut Island).",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/Melaghar_Municipal_Council.jpg/960px-Melaghar_Municipal_Council.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10012,Unakoti Rock Carvings (Lost Hill of Faces),Tripura,attraction,24.316667,92.016667,budget,4.6,2476,"Dating back to the 7th-9th centuries, an extraordinary open-air pilgrimage site featuring colossal rock-cut bas-reliefs carved directly into forest hill slopes, centered around the 30-foot head of Shiva (Unakotiswara Kal Bhairava) with an ornate 10-foot headdress.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/Bankamhill.jpg/960px-Bankamhill.jpg
10013,Ujjayanta Palace Agartala,Tripura,attraction,23.834722,91.2825,mid,4.9,10126,"Built in 1899-1901 by Maharaja Radha Kishore Manikya, a neoclassical royal white palace set in an 800-acre park with Mughal-style gardens and twin lakes, named by Nobel laureate Rabindranath Tagore, now housing Northeast India's largest museum.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg/960px-Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10014,Neermahal Palace,Tripura,attraction,23.7109,91.5701,mid,4.7,19243,"Neermahal Palace is a premier palace destination in Melaghar, Tripura. Renowned as a prominent landmark in regional tourism (Heritage), it welcomes visitors seeking authentic cultural immersion, picturesque vistas, and rich historic heritage.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg/960px-Neer_Mahal%2C_the_water_palace_of_Tripura_02.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10015,Sepahijala Wildlife Sanctuary,Tripura,attraction,23.6228,91.2149,budget,4.5,28011,"Sepahijala Wildlife Sanctuary is a premier wildlife destination in Sepahijala, Tripura. Renowned as a prominent landmark in regional tourism (Wildlife), it welcomes visitors seeking authentic cultural immersion, picturesque vistas, and rich historic heritage.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Deer%2C_Sepahijala_WLS.jpg/960px-Deer%2C_Sepahijala_WLS.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10016,Rudrasagar Lake,Tripura,attraction,23.7619,91.4891,budget,4.9,29453,"Rudrasagar Lake is a premier lake destination in Melaghar, Tripura. Renowned as a prominent landmark in regional tourism (Lake), it welcomes visitors seeking authentic cultural immersion, picturesque vistas, and rich historic heritage.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/Neermahal191.jpg/960px-Neermahal191.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10017,Narikel Kunja,Tripura,attraction,23.7874,91.5236,budget,4.3,1286,"Narikel Kunja is a premier heritage destination in Dumbur, Tripura. Renowned as a prominent landmark in regional tourism (Nature), it welcomes visitors seeking authentic cultural immersion, picturesque vistas, and rich historic heritage.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/DinggiNaiaka.jpg/960px-DinggiNaiaka.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
10018,Dumbur Lake,Tripura,attraction,23.5898,91.5812,budget,4.4,28582,"Dumbur Lake is a premier lake destination in Gomati, Tripura. Renowned as a prominent landmark in regional tourism (Lake), it welcomes visitors seeking authentic cultural immersion, picturesque vistas, and rich historic heritage.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/Neermahal191.jpg/960px-Neermahal191.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
