id,name,state,category,latitude,longitude,price_range,rating,review_count,description,best_season,image_url
3827,Siddh Ghat,Madhya Pradesh,attraction,23.106313,79.926891,budget,4.1,765,"Siddh Ghat is a renowned cultural landmark situated in Jabalpur, Jabalpur district of Madhya Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800&auto=format&fit=crop&q=80
3828,Sri Kalimath,Madhya Pradesh,attraction,23.1591,79.9796,budget,4.3,1306,"Sri Kalimath is a renowned religious landmark situated in Jabalpur, Jabalpur district of Madhya Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800&auto=format&fit=crop&q=80
3829,Swayambu Sidhpeeth Sri Gupteshwar Mahadev Mandir,Madhya Pradesh,attraction,23.1599,79.9852,budget,3.9,611,"Swayambu Sidhpeeth Sri Gupteshwar Mahadev Mandir is a renowned religious landmark situated in Jabalpur, Jabalpur district of Madhya Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1518709268805-4e9042af9f23?w=800&auto=format&fit=crop&q=80
3830,Tilwara Ghat (Narmada Riverfront),Madhya Pradesh,attraction,23.107885,79.875771,budget,4.5,2597,"Venerated Narmada river ghat of great spiritual and national significance, where the Tripuri Congress session was held in 1939 and Mahatma Gandhi's ashes were immersed.",Oct-Mar,https://images.unsplash.com/photo-1561361513-2d000a50f0dc?w=800&auto=format&fit=crop&q=80
3831,Uma Ghat,Madhya Pradesh,attraction,23.106313,79.926578,budget,3.9,858,"Uma Ghat is a renowned religious landmark situated in Jabalpur, Jabalpur district of Madhya Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://images.unsplash.com/photo-1561361513-2d000a50f0dc?w=800&auto=format&fit=crop&q=80
3832,Vijayraghavgarh Fort,Madhya Pradesh,attraction,23.989564,80.605458,mid,4.3,2167,"Impressive 1826 stone fortress constructed by Prince Prayagdas, featuring a Rang Mahal palace with beautiful tempera paintings and historic temples.",Oct-Feb,https://images.unsplash.com/photo-1585123388867-3bfe6dd4bdbf?w=800&auto=format&fit=crop&q=80
3833,Hanuwantiya Tapu (Jal Mahotsav Island),Madhya Pradesh,attraction,22.144816,76.587257,budget,4.3,2281,"Pioneering water tourism complex developed on the vast backwaters of the Indira Sagar Dam, hosting India's largest water carnival, Jal Mahotsav.",Oct-Feb,https://images.unsplash.com/photo-1609766857041-ed402ea8069a?w=800&auto=format&fit=crop&q=80
3834,Omkareshwar Jyotirlinga Temple,Madhya Pradesh,attraction,22.248085,76.142148,budget,4.2,573,"One of the sacred 12 Jyotirlinga shrines of Lord Shiva, located on the island of Mandhata in the Narmada River which is shaped naturally like the holy Hindu Om symbol.",Oct-Mar,https://images.unsplash.com/photo-1567157577867-05ccb1388e66?w=800&auto=format&fit=crop&q=80
3835,Kanha Tiger Reserve,Madhya Pradesh,attraction,22.31555,80.62885,budget,4.6,8888,"Kanha Tiger Reserve is a renowned wildlife landmark situated in Kanha, Mandla district of Madhya Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1575550959106-5a7defe28b56?w=800&auto=format&fit=crop&q=80
3836,Sahastradhara (Mandla Rapids),Madhya Pradesh,attraction,22.632059,80.336184,budget,4.2,2784,Extraordinary geological site where the holy Narmada River divides into a thousand sparkling channels over a bed of magnesium-limestone rocks.,Oct-Feb,https://images.unsplash.com/photo-1621847468516-1ed5d0df56fe?w=800&auto=format&fit=crop&q=80
3837,Amba Mai,Madhya Pradesh,attraction,22.488238,78.449797,budget,4.2,909,"Amba Mai is a renowned religious landmark situated in Pachmarhi, Narmadapuram district of Madhya Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1621847468516-1ed5d0df56fe?w=800&auto=format&fit=crop&q=80
3838,Anhoni Hot Springs & Temple,Madhya Pradesh,attraction,22.627313,78.349545,budget,4.9,6773,Curative natural sulfur hot water spring bubbling out of the earth alongside a rural temple dedicated to Lord Shiva.,Oct-Mar,https://images.unsplash.com/photo-1544717305-2782549b5136?w=800&auto=format&fit=crop&q=80
3839,Apsara Vihar (Fairy Pool),Madhya Pradesh,attraction,22.454204,78.446189,budget,4.6,1638,"Shallow natural rock pool fed by a gentle cascade, surrounded by ferns and sandstone formations inside the Pachmarhi jungle.",Oct-Feb,https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800&auto=format&fit=crop&q=80
3840,Bada Mahadev Cave Temple,Madhya Pradesh,attraction,22.414757,78.440757,budget,4.3,687,"60-foot-long natural cavern housing holy shrines of Lord Shiva, Lord Vishnu, and Brahma, with perpetual mountain spring water dripping over the Shiva lingam.",Oct-Mar,https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800&auto=format&fit=crop&q=80
3841,Begum Palace Pachmarhi,Madhya Pradesh,attraction,22.487821,78.450896,mid,4.7,1948,Colonial-era stone retreat in Pachmarhi Cantt historically favored by the royal Begums of Bhopal for summer vacations.,Oct-Feb,https://images.unsplash.com/photo-1584551246679-0daf3d275d0f?w=800&auto=format&fit=crop&q=80
3842,Dhupgarh Peak (Highest Point of MP),Madhya Pradesh,attraction,22.448927,78.371346,budget,4.1,405,"The highest summit of Madhya Pradesh and the Satpura mountain range at 1,352 meters (4,436 ft), renowned for spectacular sunrise and sunset vistas.",Oct-Feb,https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?w=800&auto=format&fit=crop&q=80
3843,Eco Tourism Center Matkuli,Madhya Pradesh,attraction,22.588016,78.46039,budget,4.8,3566,Forestry department ecological park on the threshold of Pachmarhi Biosphere Reserve offering nature trails and tree canopy walks.,Oct-Feb,https://images.unsplash.com/photo-1567157577867-05ccb1388e66?w=800&auto=format&fit=crop&q=80
3844,Gupt Mahadev Cave Temple,Madhya Pradesh,attraction,22.41448,78.425882,budget,4.2,1938,Mystical narrow 40-foot deep cave fissure in the solid sandstone rock allowing only one person to pass sideways at a time to reach an enshrined Shiva lingam.,Oct-Mar,https://images.unsplash.com/photo-1621847468516-1ed5d0df56fe?w=800&auto=format&fit=crop&q=80
