id,name,state,category,latitude,longitude,price_range,rating,review_count,description,best_season,image_url
1607,Mata Sarwamangla Temple,Chhattisgarh,attraction,22.341062,82.687047,budget,4.3,3175,"Mata Sarwamangla Temple is a renowned religious landmark situated in Korba, Korba district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/Ratanpur_Mahamaya_Temple.jpg/960px-Ratanpur_Mahamaya_Temple.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1608,Silver Jubilee Park NTPC Jamnipali,Chhattisgarh,attraction,22.412762,82.651672,budget,4.6,7844,"Silver Jubilee Park NTPC Jamnipali is a renowned recreation landmark situated in Korba, Korba district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Energy_Park.JPG/960px-Energy_Park.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1609,Ambedkar chowk raigarh,Chhattisgarh,attraction,21.891188,83.407078,budget,4.3,1681,"Ambedkar chowk raigarh is a renowned recreation landmark situated in Raigarh, Raigarh district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/Bastar_Dusshera_Unexplored_Bastar.jpg/960px-Bastar_Dusshera_Unexplored_Bastar.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1610,Atal Rock Garden,Chhattisgarh,attraction,22.045212,83.098266,budget,4.2,1169,"Atal Rock Garden is a renowned recreation landmark situated in Raigarh, Raigarh district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Energy_Park.JPG/960px-Energy_Park.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1611,Babadham Bal Udyan,Chhattisgarh,attraction,21.895187,83.370188,budget,4.4,3237,"Babadham Bal Udyan is a renowned recreation destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Energy_Park.JPG/960px-Energy_Park.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1612,Budhi Mai Bal Udyan,Chhattisgarh,attraction,21.901788,83.374734,budget,4.3,2029,"Budhi Mai Bal Udyan is a renowned recreation destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Oxygen_Park_in_Old_Al_Rayyan.jpg/960px-Oxygen_Park_in_Old_Al_Rayyan.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1613,Delari Water Fall,Chhattisgarh,attraction,21.87745,83.40535,budget,4.3,915,"Delari Water Fall is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/6th_to_7th_century_Rajivalochan_Vishnu_Temple%2C_Rajim%2C_Chhattisgarh_-_58.jpg/960px-6th_to_7th_century_Rajivalochan_Vishnu_Temple%2C_Rajim%2C_Chhattisgarh_-_58.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1614,Eco Park Jurda,Chhattisgarh,attraction,21.855863,83.456953,budget,4.1,807,"Eco Park Jurda is a renowned recreation destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Energy_Park.JPG/960px-Energy_Park.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1615,"Hirakhand Square, Raigarh, Chhattisgad",Chhattisgarh,attraction,21.8987,83.4041,budget,4.4,1013,"Hirakhand Square, Raigarh, Chhattisgad is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/Bastar_Dusshera_Unexplored_Bastar.jpg/960px-Bastar_Dusshera_Unexplored_Bastar.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1616,Indira Vihar,Chhattisgarh,attraction,21.910538,83.427797,budget,4.6,8534,"Indira Vihar is a renowned recreation destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/6th_to_7th_century_Rajivalochan_Vishnu_Temple%2C_Rajim%2C_Chhattisgarh_-_58.jpg/960px-6th_to_7th_century_Rajivalochan_Vishnu_Temple%2C_Rajim%2C_Chhattisgarh_-_58.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1617,Jacuzzi,Chhattisgarh,attraction,21.930287,83.430891,budget,4.1,532,"Jacuzzi is a renowned recreation destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/SculpturesFort_Ratanpur.jpg/960px-SculpturesFort_Ratanpur.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1618,Kabir chowk,Chhattisgarh,attraction,21.89305,83.41455,budget,4.3,1430,"Kabir chowk is a renowned cultural landmark situated in Raigarh, Raigarh district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/Bastar_Dusshera_Unexplored_Bastar.jpg/960px-Bastar_Dusshera_Unexplored_Bastar.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1619,KALINDI KUNJ GARDEN-1,Chhattisgarh,attraction,21.880862,83.388703,budget,4.6,8571,"KALINDI KUNJ GARDEN-1 is a renowned recreation destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Oxygen_Park_in_Old_Al_Rayyan.jpg/960px-Oxygen_Park_in_Old_Al_Rayyan.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1620,Kamala Nehru Park,Chhattisgarh,attraction,21.89755,83.39605,budget,4.7,2371,"Kamala Nehru Park is a renowned recreation destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Energy_Park.JPG/960px-Energy_Park.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1621,Kelo Dam Park,Chhattisgarh,attraction,21.950463,83.387703,budget,4.3,1203,"Kelo Dam Park is a renowned recreation landmark situated in Raigarh, Raigarh district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/RAVISHANKAR_SAGAR_PROJECT_GANGREL-_2.jpg/960px-RAVISHANKAR_SAGAR_PROJECT_GANGREL-_2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1622,Moti Mahal,Chhattisgarh,attraction,21.898612,83.400734,budget,4.0,476,"Moti Mahal is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/Hukradwar.JPG/960px-Hukradwar.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1623,Pahaad mandir(raigarh),Chhattisgarh,attraction,21.889312,83.421234,budget,4.4,2289,"Pahaad mandir(raigarh) is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Shri_Jagannath_temple.jpg/960px-Shri_Jagannath_temple.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1624,Pahad Mandir (Hanumaan Temple),Chhattisgarh,attraction,21.889962,83.418453,budget,4.6,8482,"Pahad Mandir (Hanumaan Temple) is a renowned religious landmark situated in Raigarh, Raigarh district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/Rajiv_Lochan_Temple%2C_Rajim.jpg/960px-Rajiv_Lochan_Temple%2C_Rajim.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1625,Parsada Waterfall 1,Chhattisgarh,attraction,21.968338,83.317703,budget,4.6,3526,"Parsada Waterfall 1 is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Jul-Oct,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/Chitrakot_waterfalls.JPG/960px-Chitrakot_waterfalls.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1626,Paryavaran Park,Chhattisgarh,attraction,21.888863,83.410422,budget,4.3,2994,"Paryavaran Park is a renowned recreation destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Oxygen_Park_in_Old_Al_Rayyan.jpg/960px-Oxygen_Park_in_Old_Al_Rayyan.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1627,Perwa tatha,Chhattisgarh,attraction,22.041837,83.416453,budget,4.1,657,"Perwa tatha is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/6th_to_7th_century_Rajivalochan_Vishnu_Temple%2C_Rajim%2C_Chhattisgarh_-_58.jpg/960px-6th_to_7th_century_Rajivalochan_Vishnu_Temple%2C_Rajim%2C_Chhattisgarh_-_58.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1628,pNcdhaarii vaattr,Chhattisgarh,attraction,21.91925,83.39795,budget,4.0,1268,"pNcdhaarii vaattr is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/6th_to_7th_century_Rajivalochan_Vishnu_Temple%2C_Rajim%2C_Chhattisgarh_-_58.jpg/960px-6th_to_7th_century_Rajivalochan_Vishnu_Temple%2C_Rajim%2C_Chhattisgarh_-_58.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1629,Premnagar Park 1,Chhattisgarh,attraction,21.890162,83.402859,budget,4.3,1650,"Premnagar Park 1 is a renowned recreation destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Energy_Park.JPG/960px-Energy_Park.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1630,Pushp Vatika Bal Udyan,Chhattisgarh,attraction,21.901863,83.405203,budget,3.9,687,"Pushp Vatika Bal Udyan is a renowned recreation destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Oxygen_Park_in_Old_Al_Rayyan.jpg/960px-Oxygen_Park_in_Old_Al_Rayyan.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1631,Rabo Dam Raigarh,Chhattisgarh,attraction,22.049788,83.290766,budget,4.5,4309,"Rabo Dam Raigarh is a renowned recreation destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/RAVISHANKAR_SAGAR_PROJECT_GANGREL-_2.jpg/960px-RAVISHANKAR_SAGAR_PROJECT_GANGREL-_2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1632,Saraangi Talab,Chhattisgarh,attraction,21.88655,83.41905,budget,4.6,4145,"Saraangi Talab is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/The_President%2C_Dr._A.P.J._Abdul_Kalam_inaugurating_the_Purkhouti_Muktangan_%28A_heritage_Complex%29_near_Raipur%2C_Chhattisgarh_on_November_07%2C_2006.jpg/960px-The_President%2C_Dr._A.P.J._Abdul_Kalam_inaugurating_the_Purkhouti_Muktangan_%28A_heritage_Complex%29_near_Raipur%2C_Chhattisgarh_on_November_07%2C_2006.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1633,Sarda vidya mandir jharna,Chhattisgarh,attraction,21.89485,83.37715,budget,4.7,4659,"Sarda vidya mandir jharna is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/Bhoramdeo_Temple%2C_Kawardha.jpg/960px-Bhoramdeo_Temple%2C_Kawardha.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1634,"shhiid viplv tripaatthii cauk, Shaheed Viplav Tripathi",Chhattisgarh,attraction,21.896912,83.395516,budget,4.7,2932,"shhiid viplv tripaatthii cauk, Shaheed Viplav Tripathi is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/SculpturesFort_Ratanpur.jpg/960px-SculpturesFort_Ratanpur.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1635,Singhanpur Cave,Chhattisgarh,attraction,21.995613,83.251453,budget,4.7,2567,"Singhanpur Cave is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/Entrance_Gate_of_Kotumsar_Cave.jpg/960px-Entrance_Gate_of_Kotumsar_Cave.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1636,"Tipakhol lake, ttiipaakhol jhiil",Chhattisgarh,attraction,21.947187,83.349812,budget,4.3,2848,"Tipakhol lake, ttiipaakhol jhiil is a renowned cultural destination located in Raigarh, Raigarh district of Chhattisgarh. The attraction draws domestic and regional travelers for its distinctive character, pleasant ambiance, and cultural significance. It serves as a cherished public landmark within the local community and tourist itineraries.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/RAVISHANKAR_SAGAR_PROJECT_GANGREL-_2.jpg/960px-RAVISHANKAR_SAGAR_PROJECT_GANGREL-_2.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1637,Atal Park,Chhattisgarh,attraction,21.157888,81.783672,budget,4.7,5158,"Atal Park is a renowned recreation landmark situated in Raipur, Raipur district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Oxygen_Park_in_Old_Al_Rayyan.jpg/960px-Oxygen_Park_in_Old_Al_Rayyan.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1638,Banjari Mata Mandir,Chhattisgarh,attraction,21.240862,81.635641,budget,4.6,1430,"Banjari Mata Mandir is a renowned religious landmark situated in Raipur, Raipur district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/Bhoramdeo_Temple%2C_Kawardha.jpg/960px-Bhoramdeo_Temple%2C_Kawardha.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1639,Ekatma Path park,Chhattisgarh,attraction,21.168038,81.765141,budget,4.1,244,"Ekatma Path park is a renowned recreation landmark situated in Raipur, Raipur district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Oxygen_Park_in_Old_Al_Rayyan.jpg/960px-Oxygen_Park_in_Old_Al_Rayyan.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1640,Energy Park(Urja park),Chhattisgarh,attraction,21.2269,81.6081,budget,4.7,1459,"Energy Park(Urja park) is a renowned recreation landmark situated in Raipur, Raipur district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Energy_Park.JPG/960px-Energy_Park.JPG?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1641,ISKCON Raipur,Chhattisgarh,attraction,21.252688,81.558953,budget,4.7,2570,"ISKCON Raipur is a renowned religious landmark situated in Raipur, Raipur district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/6th_to_7th_century_Rajivalochan_Vishnu_Temple%2C_Rajim%2C_Chhattisgarh_-_58.jpg/960px-6th_to_7th_century_Rajivalochan_Vishnu_Temple%2C_Rajim%2C_Chhattisgarh_-_58.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
1642,Katora Talab Park,Chhattisgarh,attraction,21.234313,81.654859,budget,4.2,1806,"Katora Talab Park is a renowned recreation landmark situated in Raipur, Raipur district of Chhattisgarh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Oxygen_Park_in_Old_Al_Rayyan.jpg/960px-Oxygen_Park_in_Old_Al_Rayyan.jpg?utm_source=en.wikipedia.org&utm_campaign=api&utm_content=thumbnail
