id,name,state,category,latitude,longitude,price_range,rating,review_count,description,best_season,image_url
11,Jungle Book & Park,Andhra Pradesh,attraction,13.6109,79.4439,budget,4.1,881,"Jungle Book & Park is a renowned recreation landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1584467735815-f778f274e296?w=800&auto=format&fit=crop&q=80
12,Kumaradhara Theertham,Andhra Pradesh,attraction,13.728562,79.327734,budget,4.5,1893,"Kumaradhara Theertham is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1609766857041-ed402ea8069a?w=800&auto=format&fit=crop&q=80
13,Lepakshi Circle,Andhra Pradesh,attraction,13.63345,79.40175,budget,4.4,3173,"Lepakshi Circle is a renowned cultural landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1621847468516-1ed5d0df56fe?w=800&auto=format&fit=crop&q=80
14,Narayanagiri Gardens,Andhra Pradesh,attraction,13.681413,79.342953,budget,4.5,5505,"Narayanagiri Gardens is a renowned recreation landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800&auto=format&fit=crop&q=80
15,P3,Andhra Pradesh,attraction,13.678038,79.353484,budget,4.2,3050,"P3 is a renowned recreation landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1518709268805-4e9042af9f23?w=800&auto=format&fit=crop&q=80
16,Papavinasam Theertham,Andhra Pradesh,attraction,13.719963,79.344578,budget,4.1,290,"Papavinasam Theertham is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800&auto=format&fit=crop&q=80
17,Prakasam Park,Andhra Pradesh,attraction,13.62745,79.40975,budget,3.9,244,"Prakasam Park is a renowned recreation landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800&auto=format&fit=crop&q=80
18,Rock Garden.,Andhra Pradesh,attraction,13.685937,79.340859,budget,4.1,1109,"Rock Garden. is a renowned recreation landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1584467735815-f778f274e296?w=800&auto=format&fit=crop&q=80
19,Seshachala Vanadarshini Forest Museum,Andhra Pradesh,attraction,13.659562,79.383891,mid,4.5,3069,"Seshachala Vanadarshini Forest Museum is a renowned cultural landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://images.unsplash.com/photo-1565034946487-077786996e27?w=800&auto=format&fit=crop&q=80
20,Silathoranam Garden,Andhra Pradesh,attraction,13.60985,79.43655,budget,4.3,1342,"Silathoranam Garden is a renowned recreation landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1519331379826-f10be5486c6f?w=800&auto=format&fit=crop&q=80
21,"Sri Anjaneyaswami Mandir, Tirumala Tirupati",Andhra Pradesh,attraction,13.659913,79.384016,budget,4.4,1183,"Sri Anjaneyaswami Mandir, Tirumala Tirupati is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1590050752117-238cb0fb12b1?w=800&auto=format&fit=crop&q=80
22,Sri Babu Jagjivanram park,Andhra Pradesh,attraction,13.618437,79.425016,budget,4.1,633,"Sri Babu Jagjivanram park is a renowned recreation landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800&auto=format&fit=crop&q=80
23,Sri Bedi Anjaneya Swamy Temple,Andhra Pradesh,attraction,13.683463,79.349172,budget,4.2,2107,"Sri Bedi Anjaneya Swamy Temple is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://images.unsplash.com/photo-1621847468516-1ed5d0df56fe?w=800&auto=format&fit=crop&q=80
24,Sri Kapileswara Swamy Temple | Tirupati,Andhra Pradesh,attraction,13.656212,79.421234,budget,4.7,6111,"Sri Kapileswara Swamy Temple | Tirupati is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://images.unsplash.com/photo-1518709268805-4e9042af9f23?w=800&auto=format&fit=crop&q=80
25,Sri Padmavathi Park,Andhra Pradesh,attraction,13.618562,79.421766,budget,4.1,453,"Sri Padmavathi Park is a renowned recreation landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800&auto=format&fit=crop&q=80
26,"Sri Prasanna Venkateswara Swamy Temple, Appalayagunta",Andhra Pradesh,attraction,13.6322,79.443,budget,4.6,8066,"Sri Prasanna Venkateswara Swamy Temple, Appalayagunta is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://images.unsplash.com/photo-1544717305-2782549b5136?w=800&auto=format&fit=crop&q=80
27,Sri Siva Nagendra Swami Temple,Andhra Pradesh,attraction,13.645737,79.418984,budget,4.2,3409,"Sri Siva Nagendra Swami Temple is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://images.unsplash.com/photo-1590050752117-238cb0fb12b1?w=800&auto=format&fit=crop&q=80
28,Sri Venkateshwara Temple,Andhra Pradesh,attraction,13.631213,79.422234,budget,4.2,862,"Sri Venkateshwara Temple is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://images.unsplash.com/photo-1567157577867-05ccb1388e66?w=800&auto=format&fit=crop&q=80
29,Sri Venkateswara Dhyana Jnana Mandiram,Andhra Pradesh,attraction,13.680238,79.346984,budget,4.1,315,"Sri Venkateswara Dhyana Jnana Mandiram is a renowned cultural landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1590050752117-238cb0fb12b1?w=800&auto=format&fit=crop&q=80
30,Sri Venkateswara Swamy Temple,Andhra Pradesh,attraction,13.63255,79.39545,budget,4.8,14975,"Sri Venkateswara Swamy Temple is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://images.unsplash.com/photo-1609766857041-ed402ea8069a?w=800&auto=format&fit=crop&q=80
31,Sri Venugopala Swamy Temple,Andhra Pradesh,attraction,13.703038,79.344859,budget,4.1,1101,"Sri Venugopala Swamy Temple is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://images.unsplash.com/photo-1621847468516-1ed5d0df56fe?w=800&auto=format&fit=crop&q=80
32,Srivari Paadaalu,Andhra Pradesh,attraction,13.679488,79.333078,budget,4.2,3297,"Srivari Paadaalu is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1590050752117-238cb0fb12b1?w=800&auto=format&fit=crop&q=80
33,Swami Pushkarini,Andhra Pradesh,attraction,13.684387,79.347891,budget,4.7,5061,"Swami Pushkarini is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800&auto=format&fit=crop&q=80
34,Tirumala Chakratheertham,Andhra Pradesh,attraction,13.688413,79.340172,budget,4.5,7843,"Tirumala Chakratheertham is a renowned religious landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1544717305-2782549b5136?w=800&auto=format&fit=crop&q=80
35,Tirumala Deer Park Reserve,Andhra Pradesh,attraction,13.658713,79.389141,budget,4.8,28615,"Tirumala Deer Park Reserve is a renowned wildlife landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1549366021-9f761d450615?w=800&auto=format&fit=crop&q=80
36,Tirumala View Point,Andhra Pradesh,attraction,13.639837,79.365641,budget,4.7,6306,"Tirumala View Point is a renowned nature landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1582510003544-4d00b7f74220?w=800&auto=format&fit=crop&q=80
37,View Point of Jungle Book,Andhra Pradesh,attraction,13.653388,79.418203,budget,4.4,710,"View Point of Jungle Book is a renowned nature landmark situated in Tirupati, Tirupati district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1567157577867-05ccb1388e66?w=800&auto=format&fit=crop&q=80
38,Appikonda Beach,Andhra Pradesh,attraction,17.585013,83.197172,budget,4.2,3304,"Appikonda Beach is a renowned nature landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1512343879784-a960bf40e7f2?w=800&auto=format&fit=crop&q=80
39,Beach View Point,Andhra Pradesh,attraction,17.662888,83.283859,budget,4.5,5154,"Beach View Point is a renowned nature landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800&auto=format&fit=crop&q=80
40,Dr Y S Rajasekhar Reddy Central park,Andhra Pradesh,attraction,17.7071,83.2106,budget,4.5,22555,"Dr Y S Rajasekhar Reddy Central park is a renowned recreation landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1519331379826-f10be5486c6f?w=800&auto=format&fit=crop&q=80
41,Gokul Park,Andhra Pradesh,attraction,17.68995,83.24055,budget,4.4,563,"Gokul Park is a renowned recreation landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800&auto=format&fit=crop&q=80
42,Hawa Mahal,Andhra Pradesh,attraction,17.707387,83.311828,budget,4.4,101293,"Hawa Mahal is a renowned cultural landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1608889825103-eb5ed706fc64?w=800&auto=format&fit=crop&q=80
43,Kailasgiri Park,Andhra Pradesh,attraction,17.749887,83.340203,budget,4.5,2369,"Kailasgiri Park is a renowned recreation landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1585320806297-9794b3e4eeae?w=800&auto=format&fit=crop&q=80
44,Lawsons Bay Beach Park,Andhra Pradesh,attraction,17.6791,83.2146,budget,3.9,1327,"Lawsons Bay Beach Park is a renowned recreation landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1512343879784-a960bf40e7f2?w=800&auto=format&fit=crop&q=80
45,Lumbini Park,Andhra Pradesh,attraction,17.741263,83.344141,budget,4.8,2920,"Lumbini Park is a renowned recreation landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1519331379826-f10be5486c6f?w=800&auto=format&fit=crop&q=80
46,Ross Hill Church,Andhra Pradesh,attraction,17.690438,83.287109,budget,4.0,540,"Ross Hill Church is a renowned religious landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1486870591958-9b9d0d1dda99?w=800&auto=format&fit=crop&q=80
47,Sivaji Park,Andhra Pradesh,attraction,17.6741,83.2296,budget,4.6,7572,"Sivaji Park is a renowned recreation landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1519331379826-f10be5486c6f?w=800&auto=format&fit=crop&q=80
48,Sri Varahalakshmi Narasimha Swamy Vari Devasthanam,Andhra Pradesh,attraction,17.766362,83.250547,budget,4.9,14749,"Sri Varahalakshmi Narasimha Swamy Vari Devasthanam is a renowned religious landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1518709268805-4e9042af9f23?w=800&auto=format&fit=crop&q=80
49,Tenneti Park,Andhra Pradesh,attraction,17.748438,83.349547,budget,4.9,27111,"Tenneti Park is a renowned recreation landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1584467735815-f778f274e296?w=800&auto=format&fit=crop&q=80
50,Tenneti Sea View Point,Andhra Pradesh,attraction,17.748513,83.349953,budget,4.1,1268,"Tenneti Sea View Point is a renowned nature landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1509233725247-49e657c54213?w=800&auto=format&fit=crop&q=80
51,Thotlakonda,Andhra Pradesh,attraction,17.828512,83.409172,budget,4.0,668,"Thotlakonda is a renowned cultural landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1590050752117-238cb0fb12b1?w=800&auto=format&fit=crop&q=80
52,Visakha Museum,Andhra Pradesh,attraction,17.66595,83.22255,mid,4.4,2160,"Visakha Museum is a renowned cultural landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Mar,https://images.unsplash.com/photo-1544531586-fde5298cdd40?w=800&auto=format&fit=crop&q=80
53,VMRDA PARK,Andhra Pradesh,attraction,17.6958,83.2315,budget,4.9,25500,"VMRDA PARK is a renowned recreation landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1584467735815-f778f274e296?w=800&auto=format&fit=crop&q=80
54,VMRDA-Kailasagiri,Andhra Pradesh,attraction,17.748938,83.342141,budget,4.5,11989,"VMRDA-Kailasagiri is a renowned religious landmark situated in Visakhapatnam, Visakhapatnam district of Andhra Pradesh. The destination attracts visitors seeking authentic regional heritage, architectural grandeur, and picturesque surroundings. It plays an integral role in the cultural landscape and local tourism identity of the region.",Oct-Feb,https://images.unsplash.com/photo-1518709268805-4e9042af9f23?w=800&auto=format&fit=crop&q=80
55,Borra Caves Araku Valley,Andhra Pradesh,attraction,18.280556,83.038889,budget,4.6,24609,"Discovered in 1807 by William King of the GSI, situated at 2,300 to 2,600 feet in the Ananthagiri hills of Araku Valley, one of India's largest and deepest limestone karst caves, descending 80 meters with million-year-old stalactites and stalagmites.",Oct-Feb,https://images.unsplash.com/photo-1470071459604-3b5ec3a7fe05?w=800&auto=format&fit=crop&q=80
56,Lambasingi,Andhra Pradesh,attraction,17.81818,82.49272,budget,3.9,1275,"Lambasingi, nestled in the Western Ghats, is a quaint hill station in the Vizag district of Andhra Pradesh. Known as the 'Kashmir of Andhra Pradesh' due to its misty weather, Lambasingi offers a unique trekking experience amidst rolling hills, lush coffee plantations, and picturesque scenery. The destination is a must-visit for nature lovers, adventure seekers, and those looking to escape the chaos of city life.",Oct-Feb,https://images.unsplash.com/photo-1518709268805-4e9042af9f23?w=800&auto=format&fit=crop&q=80
57,Maredumilli,Andhra Pradesh,attraction,17.5989,81.7121,budget,4.7,8140,"Tucked away in the Eastern Ghats, Maredumilli is a lesser-known gem in Andhra Pradesh that beckons adventure-seekers and nature lovers alike. This picturesque trekking destination is home to lush forests, rolling hills, and an array of wildlife. With its moderate climate and stunning scenery, Maredumilli offers a unique opportunity for trekking enthusiasts to explore the untamed beauty of the Indian wilderness.",Oct-Feb,https://images.unsplash.com/photo-1590050752117-238cb0fb12b1?w=800&auto=format&fit=crop&q=80
58,Papikondalu Hills & Godavari River Cruise,Andhra Pradesh,attraction,17.55,81.52,mid,4.7,11037,"A magnificent scenic gorge where the sacred Godavari River narrows to just a few hundred meters as it carves through towering green hills of the Eastern Ghats, famous for full-day passenger cruise boat journeys from Rajahmundry/Polavaram.",Oct-Feb,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800&auto=format&fit=crop&q=80
59,Horsley Hills,Andhra Pradesh,attraction,13.65087,78.39653,budget,4.3,2224,"Horsley Hills is a picturesque hill station nestled in the eastern part of Andhra Pradesh, approximately 260 kilometers from the state capital, Amaravati. This enchanting destination offers a unique blend of natural beauty, tranquility, and excitement, making it an ideal getaway for nature lovers and adventure seekers. With its lush green forests, rolling hills, and scenic valleys, Horsley Hills provides an idyllic setting for relaxation, exploration, and rejuvenation. The region's rich biodiversity is home to a variety of flora and fauna, including rare species of trees, birds, and animals. Visitors can indulge in a range of activities, such as nature walks, bird watching, and photography, making the most of their vacation in this breathtaking hill station.",Oct-Feb,https://images.unsplash.com/photo-1486870591958-9b9d0d1dda99?w=800&auto=format&fit=crop&q=80
60,Coringa Wildlife Sanctuary,Andhra Pradesh,attraction,16.83139,82.33667,budget,3.9,156,"Located on the scenic banks of the Godavari River, Coringa Wildlife Sanctuary in Andhra Pradesh is an idyllic retreat for nature enthusiasts. Spanning over 235 square kilometers, this majestic protected area is home to an incredible array of wildlife, including the majestic spotted deer, sleek black buck, and vibrant resident bird species. The sanctuary is also known for its diverse flora, with a mix of deciduous and evergreen forests, making it a haven for nature walks, bird watching, and scenic photography opportunities. Visitors can embark on guided nature walks, trekking expeditions, or opt for a relaxing stay amidst the lush green surroundings, immersing themselves in the tranquility of the wilderness.",Oct-Feb,https://images.unsplash.com/photo-1534188753412-3e26d0d618d6?w=800&auto=format&fit=crop&q=80
61,Hope Island,Andhra Pradesh,attraction,16.92362,82.36267,budget,4.1,1135,"Hope Island, situated off the coast of Andhra Pradesh, is an idyllic beach destination known for its stunning coral reefs and mangrove forests. The island's picturesque landscape of palm-fringed shores and clear blue waters makes it a perfect getaway for beach lovers, offering opportunities for various activities such as swimming, sunbathing, and scenic boat rides. Home to the beautiful Hope Island Beach, this gem in the Bay of Bengal is a haven for tourists and nature enthusiasts alike.",Oct-Feb,https://images.unsplash.com/photo-1609766857041-ed402ea8069a?w=800&auto=format&fit=crop&q=80
