place_name,state_ut,district,city_or_town,nearest_major_city,category
Bhagwa Kuan,Bihar,Katihar,Katihar,Purnia,Heritage
Bhawara HATtiya,Bihar,Katihar,Katihar,Purnia,Cultural
Children's park,Bihar,Katihar,Katihar,Purnia,Recreation
Dhruv Kundu Children Park,Bihar,Katihar,Katihar,Purnia,Recreation
Dhruv Kundu Smarak,Bihar,Katihar,Katihar,Purnia,Cultural
Dolanki River Viewpoint,Bihar,Katihar,Katihar,Purnia,Cultural
Gerabari park,Bihar,Katihar,Katihar,Purnia,Recreation
Gogabil Lake Manihari Katihar,Bihar,Katihar,Katihar,Purnia,Cultural
I Love Katihar,Bihar,Katihar,Katihar,Purnia,Cultural
Langra Bagan,Bihar,Katihar,Katihar,Purnia,Cultural
Manikpara children park,Bihar,Katihar,Katihar,Purnia,Recreation
mnihaarii ghaatt (gNgaa),Bihar,Katihar,Katihar,Purnia,Religious
Narendra Uddayan,Bihar,Katihar,Katihar,Purnia,Recreation
Railway New Colony Park,Bihar,Katihar,Katihar,Purnia,Recreation
"Shree Durga Temple,Katihar",Bihar,Katihar,Katihar,Purnia,Religious
State Highway 4line dalan mongra,Bihar,Katihar,Katihar,Purnia,Cultural
Swarna Jayanti Park,Bihar,Katihar,Katihar,Purnia,Recreation
Bharat Mata Naman Sthal,Bihar,Muzaffarpur,Muzaffarpur,Patna,Recreation
City park,Bihar,Muzaffarpur,Muzaffarpur,Patna,Recreation
Jail Road Water Tower(PaniTanki),Bihar,Muzaffarpur,Muzaffarpur,Patna,Cultural
Jubba Sahni Park,Bihar,Muzaffarpur,Muzaffarpur,Patna,Recreation
Kanti dam,Bihar,Muzaffarpur,Muzaffarpur,Patna,Cultural
Litchi Garden,Bihar,Muzaffarpur,Muzaffarpur,Patna,Recreation
Mahatma Gandhi Park,Bihar,Muzaffarpur,Muzaffarpur,Patna,Recreation
Marine Drive,Bihar,Muzaffarpur,Muzaffarpur,Patna,Cultural
Muzaffarpur Park,Bihar,Muzaffarpur,Muzaffarpur,Patna,Recreation
Ramchandra Shahi Sangrahalaya,Bihar,Muzaffarpur,Muzaffarpur,Patna,Cultural
Ramdhari Singh 'Dinkar' Park,Bihar,Muzaffarpur,Muzaffarpur,Patna,Recreation
River View Point,Bihar,Muzaffarpur,Muzaffarpur,Patna,Cultural
Sahara Bharat Mata Park,Bihar,Muzaffarpur,Muzaffarpur,Patna,Recreation
Saraiyaganj Tower,Bihar,Muzaffarpur,Muzaffarpur,Patna,Cultural
Shahid Khudiram Bose Smarak sthal,Bihar,Muzaffarpur,Muzaffarpur,Patna,Recreation
Shri Garib Nath Mandir,Bihar,Muzaffarpur,Muzaffarpur,Patna,Religious
Shri Raj Rajeshwari Devi Temple,Bihar,Muzaffarpur,Muzaffarpur,Patna,Religious
Sikandar pur wetland,Bihar,Muzaffarpur,Muzaffarpur,Patna,Cultural
Zakaria Colony Masjid dhkhry khlwny msjd,Bihar,Muzaffarpur,Muzaffarpur,Patna,Religious
Dungeshwari,Bihar,Patna,Bodh Gaya,Gaya,Religious
"Shri Badi Patan Devi Temple, Patna",Bihar,Patna,Patan,Ahmedabad,Religious
Vikramshila,Bihar,Bhagalpur,Kahalgaon,Bhagalpur,Village
Mahabodhi Temple Complex Bodh Gaya,Bihar,Gaya,Bodh Gaya,Gaya,Heritage
Barabar Caves,Bihar,Jehanabad,Makhdumpur,Gaya,Village
Telhar Kund,Bihar,Kaimur,Bhabua,Varanasi,Valley
Buddha Smriti Park Patna,Bihar,Patna,Patna,Patna,Monument
Sanjay Gandhi Biological Park Patna,Bihar,Patna,Patna,Patna,Wildlife
Takhat Shri Harimandir Ji Patna Sahib,Bihar,Patna,Patna,Patna,Religious
Rohtasgarh Fort,Bihar,Rohtas,Sasaram,Patna,Trek
Valmiki Nagar,Bihar,West Champaran,Valmiki Nagar,Gorakhpur,Valley
Araria Kali Mandir,Bihar,Araria,Araria,Purnia,Temple
Forbesganj Kali Mandir,Bihar,Araria,Araria,Purnia,Temple
Simraha Forest,Bihar,Araria,Araria,Purnia,Heritage
Kursakanta wetlands,Bihar,Araria,Araria,Purnia,Lake
Forbesganj old town,Bihar,Araria,Araria,Purnia,Culture
Araria old bazaar,Bihar,Araria,Araria,Purnia,Culture
Arwal old town,Bihar,Arwal,Arwal,Patna,Culture
Deo Sun Temple,Bihar,Aurangabad,Aurangabad,Gaya,Temple
Umga Temple,Bihar,Aurangabad,Aurangabad,Gaya,Temple
Amjhar Sharif,Bihar,Aurangabad,Aurangabad,Gaya,Heritage
Daudnagar Fort,Bihar,Aurangabad,Aurangabad,Gaya,Fort
Pachar Pahar,Bihar,Aurangabad,Aurangabad,Gaya,Hill
Deo old town,Bihar,Aurangabad,Aurangabad,Gaya,Heritage
Daudnagar old town,Bihar,Aurangabad,Aurangabad,Gaya,Heritage
Shamshernagar Tomb,Bihar,Aurangabad,Aurangabad,Gaya,Heritage
Mandar Hill,Bihar,Banka,Banka,Bhagalpur,Hill
Mandar Hill Ropeway,Bihar,Banka,Banka,Bhagalpur,Hill
Papaharni Lake,Bihar,Banka,Banka,Bhagalpur,Lake
Odhni Dam,Bihar,Banka,Banka,Bhagalpur,Lake
Bounsi Mela,Bihar,Banka,Banka,Bhagalpur,Culture
Madhusudan Temple,Bihar,Banka,Banka,Bhagalpur,Temple
Chandan Dam,Bihar,Banka,Banka,Bhagalpur,Lake
Kanwar Lake,Bihar,Begusarai,Begusarai,Patna,Lake
Jai Mangla Temple,Bihar,Begusarai,Begusarai,Patna,Temple
Nau Lakha Temple,Bihar,Begusarai,Begusarai,Patna,Temple
Simaria Ghat,Bihar,Begusarai,Begusarai,Patna,Riverfront
Simaria Ganga riverside,Bihar,Begusarai,Begusarai,Patna,Heritage
Begusarai old market,Bihar,Begusarai,Begusarai,Patna,Culture
Vikramshila Ruins,Bihar,Bhagalpur,Bhagalpur,Bhagalpur,Heritage
Vikramshila Dolphin Sanctuary,Bihar,Bhagalpur,Bhagalpur,Bhagalpur,Wildlife
Ajgaibinath Temple,Bihar,Bhagalpur,Bhagalpur,Bhagalpur,Temple
Colganj Rock Cut Temples,Bihar,Bhagalpur,Bhagalpur,Bhagalpur,Temple
Patharghata Rock Sculptures,Bihar,Bhagalpur,Bhagalpur,Bhagalpur,Riverfront
Champanagar Jain heritage,Bihar,Bhagalpur,Bhagalpur,Bhagalpur,Jain Heritage
Sultanganj Ganga ghats,Bihar,Bhagalpur,Bhagalpur,Bhagalpur,Riverfront
Silk City heritage walk,Bihar,Bhagalpur,Bhagalpur,Bhagalpur,Culture
Jagdishpur Fort,Bihar,Bhojpur,Ara,Patna,Fort
Veer Kunwar Singh Memorial,Bihar,Bhojpur,Ara,Patna,Museum
Ara House,Bihar,Bhojpur,Ara,Patna,Heritage
Aranya Devi Temple,Bihar,Bhojpur,Ara,Patna,Temple
Chandwa,Bihar,Bhojpur,Ara,Patna,Heritage
Jain Temple Ara,Bihar,Bhojpur,Ara,Patna,Jain Heritage
Shahi Masjid Ara,Bihar,Bhojpur,Ara,Patna,Heritage
Karbala Maidan Ara,Bihar,Bhojpur,Ara,Patna,Heritage
Maulabagh Masjid,Bihar,Bhojpur,Ara,Patna,Heritage
Chaturbhuj Narayan Temple,Bihar,Bhojpur,Ara,Patna,Temple
Bhavani Mandir,Bihar,Bhojpur,Ara,Patna,Temple
Jagdamba Mandir,Bihar,Bhojpur,Ara,Patna,Temple
Parswanath Mandir,Bihar,Bhojpur,Ara,Patna,Temple
Jain Siddhant Bhawan,Bihar,Bhojpur,Ara,Patna,Jain Heritage
Paihari Jee Ashram,Bihar,Bhojpur,Ara,Patna,Heritage
Kurwa Shiv Temple,Bihar,Bhojpur,Ara,Patna,Temple
Ram Rekha Ghat,Bihar,Buxar,Buxar,Varanasi,Riverfront
Buxar Fort,Bihar,Buxar,Buxar,Varanasi,Fort
Chausa battlefield,Bihar,Buxar,Buxar,Varanasi,Heritage
Chausa archaeological mound,Bihar,Buxar,Buxar,Varanasi,Heritage
Kila Maidan,Bihar,Buxar,Buxar,Varanasi,Heritage
Navratan Garh Qila,Bihar,Buxar,Buxar,Varanasi,Fort
Navlakha Temple,Bihar,Buxar,Buxar,Varanasi,Temple
Nath Baba Temple,Bihar,Buxar,Buxar,Varanasi,Temple
Rameshwar Nath Temple,Bihar,Buxar,Buxar,Varanasi,Temple
Gauri Shankar Temple,Bihar,Buxar,Buxar,Varanasi,Temple
Waman Ashram,Bihar,Buxar,Buxar,Varanasi,Heritage
Anand Bagh Palace,Bihar,Darbhanga,Darbhanga,Darbhanga,Palace
Lalit Narayan Mithila University heritage,Bihar,Darbhanga,Darbhanga,Darbhanga,Heritage
Maharaja Lakshmishwar Singh Museum,Bihar,Darbhanga,Darbhanga,Darbhanga,Palace
Kusheshwar Asthan Temple,Bihar,Darbhanga,Darbhanga,Darbhanga,Temple
Kusheshwar Asthan Birding Area,Bihar,Darbhanga,Darbhanga,Darbhanga,Temple
Ahilya Asthan,Bihar,Darbhanga,Darbhanga,Darbhanga,Temple
Kesariya Stupa,Bihar,East Champaran,Motihari,Muzaffarpur,Buddhist Heritage
Areraj Ashokan Pillar,Bihar,East Champaran,Motihari,Muzaffarpur,Palace
Someshwar Nath Temple Areraj,Bihar,East Champaran,Motihari,Muzaffarpur,Temple
Gandhi Ashram Motihari,Bihar,East Champaran,Motihari,Muzaffarpur,Heritage
Bhitiharwa Gandhi Ashram,Bihar,East Champaran,Motihari,Muzaffarpur,Heritage
Chandrahia Gandhi heritage site,Bihar,East Champaran,Motihari,Muzaffarpur,Heritage
Turkaulia Gandhi heritage site,Bihar,East Champaran,Motihari,Muzaffarpur,Heritage
Tajpur Deur Stupa,Bihar,East Champaran,Motihari,Muzaffarpur,Buddhist Heritage
Sagardih Fort/Tank/Stupa,Bihar,East Champaran,Motihari,Muzaffarpur,Buddhist Heritage
Vishnupad Temple,Bihar,Gaya,Gaya,Gaya,Temple
Bodhi Tree,Bihar,Gaya,Gaya,Gaya,Heritage
80 Feet Buddha,Bihar,Gaya,Gaya,Gaya,Buddhist Heritage
Sujata Garh,Bihar,Gaya,Gaya,Gaya,Fort
Dungeshwari Cave Temples,Bihar,Gaya,Gaya,Gaya,Temple
Brahmayoni Hill,Bihar,Gaya,Gaya,Gaya,Hill
Muchalinda Lake,Bihar,Gaya,Gaya,Gaya,Lake
Thai Monastery,Bihar,Gaya,Gaya,Gaya,Heritage
Royal Bhutan Monastery,Bihar,Gaya,Gaya,Gaya,Heritage
Tibetan Monastery,Bihar,Gaya,Gaya,Gaya,Heritage
Japanese Temple,Bihar,Gaya,Gaya,Gaya,Temple
Chinese Temple,Bihar,Gaya,Gaya,Gaya,Temple
Phagu River ghats,Bihar,Gaya,Gaya,Gaya,Riverfront
Thawe Mandir,Bihar,Gopalganj,Gopalganj,Muzaffarpur,Temple
Shri Pitambara Peeth,Bihar,Gopalganj,Gopalganj,Muzaffarpur,Temple
Dighwa-Dubauli,Bihar,Gopalganj,Gopalganj,Muzaffarpur,Heritage
Lakri Dargah,Bihar,Gopalganj,Gopalganj,Muzaffarpur,Heritage
Thawe old town,Bihar,Gopalganj,Gopalganj,Muzaffarpur,Heritage
Dumariya Ghat,Bihar,Gopalganj,Gopalganj,Muzaffarpur,Riverfront
Mirganj old market,Bihar,Gopalganj,Gopalganj,Muzaffarpur,Culture
Jain Temple Lachhuar,Bihar,Jamui,Jamui,Gaya,Jain Heritage
Giddheshwar Temple,Bihar,Jamui,Jamui,Gaya,Temple
Simultala,Bihar,Jamui,Jamui,Gaya,Heritage
Simultala forests,Bihar,Jamui,Jamui,Gaya,Heritage
Maa Netula Temple,Bihar,Jamui,Jamui,Gaya,Temple
Kali Mandir Jamui,Bihar,Jamui,Jamui,Gaya,Temple
Kharagpur hills,Bihar,Jamui,Jamui,Gaya,Hill
Nagarjuni Caves,Bihar,Jehanabad,Jehanabad,Patna,Cave
Lomas Rishi Cave,Bihar,Jehanabad,Jehanabad,Patna,Cave
Barabar Hills,Bihar,Jehanabad,Jehanabad,Patna,Hill
Siddheshwar Temple Barabar,Bihar,Jehanabad,Jehanabad,Patna,Temple
Bateshwar Cave,Bihar,Jehanabad,Jehanabad,Patna,Cave
Patalpuri Cave,Bihar,Jehanabad,Jehanabad,Patna,Cave
Darghah Bibi Kamal,Bihar,Jehanabad,Jehanabad,Patna,Heritage
Mundeshwari Devi Temple,Bihar,Kaimur,Bhabua,Varanasi,Temple
Karkatgarh Waterfall,Bihar,Kaimur,Bhabua,Varanasi,Waterfall
Karamchat Eco Tourism Hub,Bihar,Kaimur,Bhabua,Varanasi,Heritage
Durgavati Dam,Bihar,Kaimur,Bhabua,Varanasi,Lake
Adhaura Hills,Bihar,Kaimur,Bhabua,Varanasi,Hill
Adhaura waterfalls,Bihar,Kaimur,Bhabua,Varanasi,Waterfall
Chainpur Fort,Bihar,Kaimur,Bhabua,Varanasi,Fort
Rohtas-Kaimur plateau viewpoints,Bihar,Kaimur,Bhabua,Varanasi,Heritage
Manihari Ganga Ghat,Bihar,Katihar,Katihar,Purnia,Riverfront
Manihari Hills,Bihar,Katihar,Katihar,Purnia,Hill
Gogabil Lake,Bihar,Katihar,Katihar,Purnia,Wildlife
Kursela Ganga-Gandak confluence,Bihar,Katihar,Katihar,Purnia,Riverfront
Barsoi wetlands,Bihar,Katihar,Katihar,Purnia,Wildlife
Katihar railway heritage,Bihar,Katihar,Katihar,Purnia,Heritage
Kali Mandir Katihar,Bihar,Katihar,Katihar,Purnia,Temple
Katyayani Shakti Peeth,Bihar,Khagaria,Khagaria,Bhagalpur,Temple
Ganga-Gandak confluence,Bihar,Khagaria,Khagaria,Bhagalpur,Riverfront
Koshi river islands,Bihar,Khagaria,Khagaria,Bhagalpur,Heritage
Parbatta hills,Bihar,Khagaria,Khagaria,Bhagalpur,Hill
Parbatta temples,Bihar,Khagaria,Khagaria,Bhagalpur,Temple
Khagaria old market,Bihar,Khagaria,Khagaria,Bhagalpur,Culture
Thakurganj tea gardens,Bihar,Kishanganj,Kishanganj,Siliguri,Heritage
Kishanganj tea belt,Bihar,Kishanganj,Kishanganj,Siliguri,Heritage
Kishanganj Kali Mandir,Bihar,Kishanganj,Kishanganj,Siliguri,Temple
Ashok Dham Temple,Bihar,Lakhisarai,Lakhisarai,Patna,Temple
Lali Pahari,Bihar,Lakhisarai,Lakhisarai,Patna,Hill
Abhaynath Asthan,Bihar,Lakhisarai,Lakhisarai,Patna,Temple
Kabaria Hills,Bihar,Lakhisarai,Lakhisarai,Patna,Hill
Kajra hills,Bihar,Lakhisarai,Lakhisarai,Patna,Hill
Surya Mandir Lakhisarai,Bihar,Lakhisarai,Lakhisarai,Patna,Temple
Singheshwar Sthan Temple,Bihar,Madhepura,Madhepura,Saharsa,Temple
Singheshwar Mela,Bihar,Madhepura,Madhepura,Saharsa,Culture
Madhepura old market,Bihar,Madhepura,Madhepura,Saharsa,Culture
Madhepura railway heritage,Bihar,Madhepura,Madhepura,Saharsa,Heritage
Mithila painting villages,Bihar,Madhubani,Madhubani,Darbhanga,Culture
Saurath Sabha,Bihar,Madhubani,Madhubani,Darbhanga,Heritage
Kali Mandir Mangrauni,Bihar,Madhubani,Madhubani,Darbhanga,Temple
Kapileshwar Temple,Bihar,Madhubani,Madhubani,Darbhanga,Temple
Somnath Mahadev Temple,Bihar,Madhubani,Madhubani,Darbhanga,Temple
Jhanjharpur old town,Bihar,Madhubani,Madhubani,Darbhanga,Heritage
Benipatti Mithila heritage,Bihar,Madhubani,Madhubani,Darbhanga,Heritage
Munger Fort,Bihar,Munger,Munger,Bhagalpur,Fort
Bihar School of Yoga,Bihar,Munger,Munger,Bhagalpur,Heritage
Chandika Sthan,Bihar,Munger,Munger,Bhagalpur,Heritage
Kashtaharni Ghat,Bihar,Munger,Munger,Bhagalpur,Riverfront
Sita Kund,Bihar,Munger,Munger,Bhagalpur,Waterfall
Bhimbandh Wildlife Sanctuary,Bihar,Munger,Munger,Bhagalpur,Wildlife
Kharagpur Lake,Bihar,Munger,Munger,Bhagalpur,Lake
Kharagpur hills,Bihar,Munger,Munger,Bhagalpur,Hill
East India Company Cemetery,Bihar,Munger,Munger,Bhagalpur,Heritage
Pir Shah Nafah Shrine,Bihar,Munger,Munger,Bhagalpur,Temple
Munger Palace/heritage buildings,Bihar,Munger,Munger,Bhagalpur,Palace
Garibnath Temple,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,Temple
Devi Mandir,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,Temple
Ramchandra Shahi Museum,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,Museum
Shahi Litchi orchards,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,Heritage
Burhi Gandak riverfront,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,Heritage
Vaishali-Muzaffarpur heritage route,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,Heritage
Muzaffarpur old market,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,Culture
Nalanda Mahavihara,Bihar,Nalanda,Rajgir,Patna,Buddhist Heritage
Rajgir,Bihar,Nalanda,Rajgir,Patna,Palace
Griddhakuta Hill,Bihar,Nalanda,Rajgir,Patna,Hill
Vishwa Shanti Stupa,Bihar,Nalanda,Rajgir,Patna,Buddhist Heritage
Hot Springs Rajgir,Bihar,Nalanda,Rajgir,Patna,Palace
Son Bhandar Caves,Bihar,Nalanda,Rajgir,Patna,Cave
Venuvana,Bihar,Nalanda,Rajgir,Patna,Heritage
Ghora Katora Lake,Bihar,Nalanda,Rajgir,Patna,Lake
Pandu Pokhar,Bihar,Nalanda,Rajgir,Patna,Lake
Nature Safari Rajgir,Bihar,Nalanda,Rajgir,Patna,Palace
Glass Bridge Rajgir,Bihar,Nalanda,Rajgir,Patna,Palace
Silao heritage town,Bihar,Nalanda,Rajgir,Patna,Heritage
Japanese Temple Rajgir,Bihar,Nalanda,Rajgir,Patna,Temple
Maniyar Math,Bihar,Nalanda,Rajgir,Patna,Temple
Kakolat Waterfall,Bihar,Nawada,Nawada,Gaya,Waterfall
Kakolat hills,Bihar,Nawada,Nawada,Gaya,Hill
Akbarpur hills,Bihar,Nawada,Nawada,Gaya,Hill
Telhar Kund,Bihar,Nawada,Nawada,Gaya,Waterfall
Surya Mandir Nawada,Bihar,Nawada,Nawada,Gaya,Temple
Kundalpur Jain heritage,Bihar,Nawada,Nawada,Gaya,Jain Heritage
Golghar,Bihar,Patna,Patna,Patna,Heritage
Takht Sri Harmandir Sahib Patna Sahib,Bihar,Patna,Patna,Patna,Temple
Bihar Museum,Bihar,Patna,Patna,Patna,Museum
Patna Museum,Bihar,Patna,Patna,Patna,Museum
Buddha Smriti Park,Bihar,Patna,Patna,Patna,Buddhist Heritage
Kumhrar Archaeological Park,Bihar,Patna,Patna,Patna,Museum
Agam Kuan,Bihar,Patna,Patna,Patna,Heritage
Maner Sharif,Bihar,Patna,Patna,Patna,Heritage
Maner Sharif Mughal Tombs,Bihar,Patna,Patna,Patna,Heritage
Phulwari Sharif,Bihar,Patna,Patna,Patna,Heritage
Padri Ki Haveli,Bihar,Patna,Patna,Patna,Palace
Pathar Ki Masjid,Bihar,Patna,Patna,Patna,Heritage
Sher Shah Suri Masjid,Bihar,Patna,Patna,Patna,Heritage
Badi Patan Devi,Bihar,Patna,Patna,Patna,Heritage
Chhoti Patan Devi,Bihar,Patna,Patna,Patna,Heritage
Sri Krishna Science Centre,Bihar,Patna,Patna,Patna,Museum
Indira Gandhi Planetarium,Bihar,Patna,Patna,Patna,Museum
Sanjay Gandhi Biological Park,Bihar,Patna,Patna,Patna,Museum
Gandhi Ghat,Bihar,Patna,Patna,Patna,Riverfront
Marine Drive Patna / Ganga Path,Bihar,Patna,Patna,Patna,Heritage
Darbhanga House,Bihar,Patna,Patna,Patna,Heritage
Purnadevi Temple,Bihar,Purnia,Purnia,Purnia,Temple
City Kali Bari,Bihar,Purnia,Purnia,Purnia,Heritage
Mata Sthan Adampur,Bihar,Purnia,Purnia,Purnia,Lake
Banaili Raj heritage sites,Bihar,Purnia,Purnia,Purnia,Palace
Rupauli wetlands,Bihar,Purnia,Purnia,Purnia,Wildlife
Dhamdaha old market,Bihar,Purnia,Purnia,Purnia,Temple
Purnia old city,Bihar,Purnia,Purnia,Purnia,Heritage
Shergarh Fort,Bihar,Rohtas,Sasaram,Varanasi,Fort
Sasaram Sher Shah Suri Tomb,Bihar,Rohtas,Sasaram,Varanasi,Heritage
Manjhar Kund,Bihar,Rohtas,Sasaram,Varanasi,Waterfall
Dhuan Kund,Bihar,Rohtas,Sasaram,Varanasi,Waterfall
Tutla Bhawani Waterfall,Bihar,Rohtas,Sasaram,Varanasi,Waterfall
Kashish Waterfall,Bihar,Rohtas,Sasaram,Varanasi,Waterfall
Indrapuri Barrage,Bihar,Rohtas,Sasaram,Varanasi,Heritage
Dehri-on-Sone railway bridge,Bihar,Rohtas,Sasaram,Varanasi,Heritage
Sasaram old city,Bihar,Rohtas,Sasaram,Varanasi,Heritage
Chandan Shaheed Tomb,Bihar,Rohtas,Sasaram,Varanasi,Heritage
Kaimur plateau forest,Bihar,Rohtas,Sasaram,Varanasi,Heritage
Akbarpur/Amjhore waterfalls,Bihar,Rohtas,Sasaram,Varanasi,Waterfall
Rohtas-Kaimur trekking belt,Bihar,Rohtas,Sasaram,Varanasi,Heritage
Ugratara Sthan Mahishi,Bihar,Saharsa,Saharsa,Darbhanga,Heritage
Mandan Bharti Dham,Bihar,Saharsa,Saharsa,Darbhanga,Temple
Surya Mandir Kandaha,Bihar,Saharsa,Saharsa,Darbhanga,Temple
Chandi Sthan Biratpur,Bihar,Saharsa,Saharsa,Darbhanga,Heritage
Matsyagandha Lake,Bihar,Saharsa,Saharsa,Darbhanga,Lake
Rakta Kali Mandir,Bihar,Saharsa,Saharsa,Darbhanga,Temple
Viratpur religious circuit,Bihar,Saharsa,Saharsa,Darbhanga,Heritage
Khatushyam Mandir,Bihar,Samastipur,Samastipur,Patna,Temple
Morwara,Bihar,Samastipur,Samastipur,Patna,Heritage
Pusa Agricultural University heritage,Bihar,Samastipur,Samastipur,Patna,Heritage
Khudneshwar Asthan,Bihar,Samastipur,Samastipur,Patna,Temple
Jageshwar Sthan,Bihar,Samastipur,Samastipur,Patna,Heritage
Dalsinghsarai old market,Bihar,Samastipur,Samastipur,Patna,Culture
Angar Ghat,Bihar,Samastipur,Samastipur,Patna,Riverfront
Samastipur railway heritage,Bihar,Samastipur,Samastipur,Patna,Heritage
Chirand Archaeological Site,Bihar,Saran,Chhapra,Patna,Heritage
Chirand Museum,Bihar,Saran,Chhapra,Patna,Museum
Sonepur Fair,Bihar,Saran,Chhapra,Patna,Culture
Harihar Nath Temple,Bihar,Saran,Chhapra,Patna,Temple
Ambika Bhawani Temple Aami,Bihar,Saran,Chhapra,Patna,Temple
Gautam Asthan,Bihar,Saran,Chhapra,Patna,Temple
Sonepur Ganga-Gandak confluence,Bihar,Saran,Chhapra,Patna,Riverfront
Revelganj heritage,Bihar,Saran,Chhapra,Patna,Heritage
Doriganj riverfront,Bihar,Saran,Chhapra,Patna,Heritage
Sonepur old town,Bihar,Saran,Chhapra,Patna,Heritage
Samas Vishnu Temple,Bihar,Sheikhpura,Sheikhpura,Patna,Temple
Samas Vishnu sculpture heritage,Bihar,Sheikhpura,Sheikhpura,Patna,Heritage
Arriari hills,Bihar,Sheikhpura,Sheikhpura,Patna,Hill
Sheikhpura old market,Bihar,Sheikhpura,Sheikhpura,Patna,Culture
Sheohar old Shiva temples,Bihar,Sheohar,Sheohar,Muzaffarpur,Temple
Dumri Katsari wetlands,Bihar,Sheohar,Sheohar,Muzaffarpur,Wildlife
Sheohar old bazaar,Bihar,Sheohar,Sheohar,Muzaffarpur,Culture
rural Mithila culture,Bihar,Sheohar,Sheohar,Muzaffarpur,Heritage
Janki Mandir Sitamarhi,Bihar,Sitamarhi,Sitamarhi,Muzaffarpur,Temple
Punaura Dham,Bihar,Sitamarhi,Sitamarhi,Muzaffarpur,Temple
Janaki Janmabhoomi circuit,Bihar,Sitamarhi,Sitamarhi,Muzaffarpur,Heritage
Haleshwar Sthan,Bihar,Sitamarhi,Sitamarhi,Muzaffarpur,Heritage
Panth Pakar,Bihar,Sitamarhi,Sitamarhi,Muzaffarpur,Heritage
Devi Mandir Sitamarhi,Bihar,Sitamarhi,Sitamarhi,Muzaffarpur,Temple
Bagmati riverfront,Bihar,Sitamarhi,Sitamarhi,Muzaffarpur,Heritage
Janaki temple-town market,Bihar,Sitamarhi,Sitamarhi,Muzaffarpur,Temple
Indo-Nepal Mithila cultural route,Bihar,Sitamarhi,Sitamarhi,Muzaffarpur,Heritage
Jiradei Rajendra Prasad birthplace,Bihar,Siwan,Siwan,Gorakhpur,Palace
Rajendra Prasad Memorial,Bihar,Siwan,Siwan,Gorakhpur,Palace
Mehandar Temple,Bihar,Siwan,Siwan,Gorakhpur,Temple
Mahendra Nath Temple,Bihar,Siwan,Siwan,Gorakhpur,Temple
Anirudhwa Temple,Bihar,Siwan,Siwan,Gorakhpur,Temple
Ghaghara river ghats,Bihar,Siwan,Siwan,Gorakhpur,Riverfront
Siwan old market,Bihar,Siwan,Siwan,Gorakhpur,Culture
Durga Sthan Temple,Bihar,Supaul,Supaul,Darbhanga,Temple
Bhagwati Sthan,Bihar,Supaul,Supaul,Darbhanga,Heritage
Nirmali railway heritage,Bihar,Supaul,Supaul,Darbhanga,Heritage
Supaul old bazaar,Bihar,Supaul,Supaul,Darbhanga,Culture
Vaishali Archaeological Site,Bihar,Vaishali,Vaishali,Patna,Heritage
Ashokan Pillar Kolhua,Bihar,Vaishali,Vaishali,Patna,Heritage
